Node1,Node2,CN,JI,PA,AA,RA,Label
23859,619937,0,0,102,0,0,1
23860,923470,0,0,0,0,0,1
23872,115365,1,0.004273504273504274,12616,0.3339659591865318,0.0010131712259371835,1
23876,209387,2,0.0027548209366391185,19600,0.7451108269822408,0.0047138047138047135,1
23876,209720,0,0,4200,0,0,1
23882,924436,0,0,572,0,0,1
23888,606249,0,0,205,0,0,1
23889,925579,0,0,0,0,0,1
23890,926023,5,0.045871559633027525,749,1.7878211695544641,0.008510433287182862,1
23894,49815,11,0.010251630941286114,292539,7.967368691004258,0.5051222043890313,1
23894,926413,0,0,0,0,0,1
23894,926483,0,0,0,0,0,1
23899,87069,10,0.015082956259426848,61020,9.650124453504192,0.9797847006264799,1
23907,925593,0,0,0,0,0,1
23912,926536,0,0,0,0,0,1
23924,927198,1,0.0011723329425556857,5929,0.3339169149627593,0.0010121457489878543,1
23933,383707,2,0.011976047904191617,2584,0.6973286099119143,0.0027126664465720257,1
23936,499244,1,0.002044989775051125,14229,0.33050035218798585,0.000942507068803016,1
23936,928551,0,0,0,0,0,1
23936,928556,0,0,0,0,0,1
23936,928733,0,0,0,0,0,1
23943,928937,1,0.0029239766081871343,1356,0.32464732623193027,0.0008312551953449709,1
23943,929001,0,0,1695,0,0,1
23945,618404,1,0.008,2880,0.3921217481571919,0.0028169014084507044,1
23947,324584,12,0.04918032786885246,5568,5.388727406787389,0.08173092328662214,1
23947,47517,38,0.11014492753623188,35032,20.326016164854007,0.7387922964267097,1
23957,929697,0,0,0,0,0,1
23958,929099,0,0,22,0,0,1
23961,80812,0,0,30905,0,0,1
23963,20997,22,0.043912175648702596,24492,9.18875753796367,0.1172001131618293,1
23970,602329,1,0.0051813471502590676,5053,0.3367137549422683,0.0010718113612004287,1
23973,930697,0,0,0,0,0,1
23975,374149,0,0,5211,0,0,1
23979,930547,0,0,0,0,0,1
23981,929764,0,0,0,0,0,1
23986,930074,0,0,265,0,0,1
23989,370856,4,0.006472491909385114,9105,1.4194372228505103,0.0064012194973015355,1
23996,932112,0,0,167,0,0,1
24001,636929,0,0,1790,0,0,1
24001,932395,0,0,0,0,0,1
24006,605239,0,0,490,0,0,1
24009,933599,0,0,0,0,0,1
24018,201471,0,0,1085,0,0,1
24023,933185,0,0,0,0,0,1
24032,934014,0,0,123,0,0,1
24038,124372,0,0,2770,0,0,1
24038,486140,2,0.0035460992907801418,6648,0.6731951123227884,0.002140813920545416,1
24038,622445,0,0,1108,0,0,1
24038,935108,0,0,0,0,0,1
24038,935168,0,0,0,0,0,1
24039,935248,0,0,999,0,0,1
24042,763778,0,0,984,0,0,1
24042,934736,0,0,0,0,0,1
24046,880363,0,0,2632,0,0,1
24054,134884,0,0,1998,0,0,1
24063,935857,0,0,50,0,0,1
24068,936137,0,0,0,0,0,1
24076,936395,0,0,0,0,0,1
24084,937257,3,0.007228915662650603,1656,1.0949797467356928,0.006564011546263068,1
24084,937270,0,0,414,0,0,1
24097,208099,0,0,4448,0,0,1
24097,938048,0,0,7228,0,0,1
24097,938190,0,0,1112,0,0,1
24097,938229,0,0,10564,0,0,1
24098,937617,0,0,0,0,0,1
24098,937622,0,0,0,0,0,1
24133,880284,0,0,4230,0,0,1
24139,939484,0,0,0,0,0,1
24149,165220,0,0,23660,0,0,1
24149,180768,0,0,17576,0,0,1
24151,879902,0,0,1740,0,0,1
24151,940862,0,0,0,0,0,1
24154,940328,0,0,95,0,0,1
24158,614285,0,0,1656,0,0,1
24162,940206,0,0,0,0,0,1
24165,264198,1,0.007936507936507936,492,0.35019901653089663,0.001394700139470014,1
24169,942058,0,0,0,0,0,1
24171,941799,0,0,0,0,0,1
24178,941656,1,0.02564102564102564,111,0.3335268524589133,0.001004016064257028,1
24189,942441,0,0,0,0,0,1
24193,162320,0,0,10890,0,0,1
24193,713652,0,0,990,0,0,1
24193,943133,0,0,0,0,0,1
24196,677674,1,0.002506265664160401,14719,0.34924458360170096,0.0013698630136986301,1
24196,943000,0,0,2154,0,0,1
24198,939847,0,0,1771,0,0,1
24198,942554,1,0.0038461538461538464,2024,0.3318202664001875,0.0009689922480620155,1
24204,141221,0,0,384,0,0,1
24213,662527,0,0,1672,0,0,1
24218,53291,1,0.0011111111111111111,84958,0.5117072191244584,0.011111111111111112,1
24223,944235,1,0.006756756756756757,2244,0.33692543987728435,0.001076426264800861,1
24225,79770,0,0,596681,0,0,1
24225,801516,1,0.001644736842105263,1214,0.3340150675565219,0.0010141987829614604,1
24229,944711,0,0,0,0,0,1
24237,945836,0,0,0,0,0,1
24238,165157,0,0,432,0,0,1
24251,486336,1,0.0009737098344693282,40467,0.33541677360756467,0.0010438413361169101,1
24251,594942,0,0,12831,0,0,1
24251,946839,0,0,1974,0,0,1
24251,946877,0,0,987,0,0,1
24253,946265,0,0,0,0,0,1
24261,342427,0,0,64,0,0,1
24262,945978,0,0,0,0,0,1
24266,923452,1,0.014925373134328358,67,0.4571385269519278,0.006493506493506494,1
24271,760323,4,0.030303030303030304,1599,1.5633415379055755,0.012831571811910218,1
24283,150148,4,0.017777777777777778,8280,1.5472808685116983,0.01249365533560033,1
24283,324067,1,0.0051813471502590676,1840,0.42548700911523035,0.004464285714285714,1
24284,947345,0,0,0,0,0,1
24290,280139,0,0,27120,0,0,1
24290,298405,0,0,20340,0,0,1
24290,84018,0,0,670542,0,0,1
24292,155750,0,0,13475,0,0,1
24292,587910,0,0,3465,0,0,1
24298,283,0,0,37544,0,0,1
24300,948752,0,0,1425,0,0,1
24312,589259,0,0,2544,0,0,1
24312,949931,0,0,0,0,0,1
24314,949411,0,0,0,0,0,1
24320,283,0,0,25688,0,0,1
24329,950258,0,0,0,0,0,1
24340,198798,0,0,2522,0,0,1
24340,950732,0,0,582,0,0,1
24340,950774,0,0,0,0,0,1
24347,126023,6,0.005499541704857928,61242,2.1466096205649494,0.010699656239180332,1
24347,611210,0,0,19722,0,0,1
24347,949065,1,0.0009606147934678194,4152,0.3339659591865318,0.0010131712259371835,1
24347,950934,2,0.0019230769230769232,4152,0.6799799804139082,0.0022917757988475643,1
24348,950644,1,0.005154639175257732,1134,0.338885238356476,0.0011198208286674132,1
24354,79251,1,0.0013297872340425532,31860,2.095903274289385,0.3333333333333333,1
24357,641723,0,0,18,0,0,1
24365,951114,0,0,44,0,0,1
24368,951192,0,0,37,0,0,1
24374,953122,0,0,0,0,0,1
24374,953142,0,0,0,0,0,1
24376,952535,1,0.006369426751592357,765,0.3800195207572358,0.002336448598130841,1
24379,283,0,0,36556,0,0,1
24385,952031,0,0,0,0,0,1
24387,666996,1,0.002688172043010753,5026,0.4237583541240989,0.004366812227074236,1
24387,952838,0,0,0,0,0,1
24406,542589,1,0.010526315789473684,1820,0.35148173663463245,0.0014285714285714286,1
24406,953582,0,0,0,0,0,1
24420,954532,0,0,134,0,0,1
24422,955350,0,0,0,0,0,1
24427,954264,0,0,0,0,0,1
24428,943744,0,0,1484,0,0,1
24438,955685,0,0,0,0,0,1
24439,663763,0,0,88,0,0,1
24444,406128,0,0,21,0,0,1
24447,635799,0,0,411,0,0,1
24448,955818,0,0,276,0,0,1
24450,956290,0,0,0,0,0,1
24468,451834,10,0.020833333333333332,18816,3.5046131160502947,0.015090103547374384,1
24468,957169,0,0,448,0,0,1
24471,957606,0,0,280,0,0,1
24471,957653,1,0.006896551724137931,840,0.35288500033501086,0.001466275659824047,1
24473,957730,0,0,1035,0,0,1
24474,957499,0,0,105,0,0,1
24484,129184,1,0.00847457627118644,2484,0.33372137652349093,0.0010080645161290322,1
24490,957796,0,0,616,0,0,1
24494,518859,0,0,364,0,0,1
24496,312294,1,0.002544529262086514,24648,0.34053986723584617,0.0011574074074074073,1
24506,958684,0,0,0,0,0,1
24512,958874,0,0,0,0,0,1
24514,958427,0,0,0,0,0,1
24523,427200,1,0.01020408163265306,968,0.33582700497247703,0.0010526315789473684,1
24527,959210,0,0,450,0,0,1
24532,959432,0,0,0,0,0,1
24548,959585,0,0,0,0,0,1
24563,663614,0,0,5922,0,0,1
24563,961080,0,0,5922,0,0,1
24563,961218,0,0,0,0,0,1
24563,961293,0,0,0,0,0,1
24563,961322,0,0,0,0,0,1
24565,314003,0,0,1173,0,0,1
24566,960578,0,0,224,0,0,1
24573,960334,0,0,0,0,0,1
24580,961963,0,0,501,0,0,1
24591,961634,0,0,0,0,0,1
24609,962576,0,0,0,0,0,1
24615,962786,0,0,71,0,0,1
24616,125957,0,0,1204,0,0,1
24617,173214,4,0.06349206349206349,366,1.3760096435953977,0.005027340459929086,1
24619,537769,0,0,1170,0,0,1
24621,112774,0,0,17820,0,0,1
24621,259453,0,0,16200,0,0,1
24631,298118,1,0.001152073732718894,14484,0.3338679347345055,0.0010111223458038423,1
24631,50467,2,0.002178649237472767,57936,1.062519654808884,0.027607843137254902,1
24631,582835,1,0.001160092807424594,9372,0.49577762574199646,0.009615384615384616,1
24631,963386,3,0.0035211267605633804,2556,1.185983292838185,0.01017143391399659,1
24633,216252,0,0,1092,0,0,1
24633,964200,0,0,312,0,0,1
24640,963636,0,0,0,0,0,1
24641,964096,0,0,0,0,0,1
24642,490629,0,0,470,0,0,1
24648,790084,0,0,408,0,0,1
24652,267152,0,0,7164,0,0,1
24652,767964,0,0,2189,0,0,1
24659,964912,0,0,611,0,0,1
24675,966133,1,0.002583979328165375,6307,0.3333816194129587,0.001001001001001001,1
24675,966188,0,0,0,0,0,1
24677,965613,0,0,0,0,0,1
24683,965408,0,0,116,0,0,1
24701,152125,1,0.008547008547008548,2805,0.41239126268831766,0.0037593984962406013,1
24708,574170,0,0,480,0,0,1
24711,966441,0,0,0,0,0,1
24721,141114,0,0,4368,0,0,1
24723,68067,38,0.02483660130718954,612447,66.83259471326615,9.209178748736441,1
24724,136850,3,0.0034522439585730723,18700,1.184318602669052,0.009907260364326532,1
24725,967969,0,0,752,0,0,1
24729,967811,0,0,0,0,0,1
24733,969095,0,0,888,0,0,1
24780,53231,0,0,8432,0,0,1
24783,101211,0,0,24187,0,0,1
24783,257387,3,0.007853403141361256,8664,1.1493952310002753,0.00745409121235683,1
24783,412207,0,0,2888,0,0,1
24784,154836,1,0.005988023952095809,5967,0.33582700497247703,0.0010526315789473684,1
24799,52248,3,0.006666666666666667,51120,2.220306429182823,0.1384057971014493,1
24809,969814,0,0,0,0,0,1
24814,268830,0,0,900,0,0,1
24837,970068,0,0,0,0,0,1
24845,4275,3,0.00974025974025974,18778,1.3480257973470287,0.020890978877790147,1
24853,12343,5,0.014044943820224719,23650,2.861385789186587,0.13753415896273039,1
24878,427856,0,0,1029,0,0,1
24884,18096,7,0.008254716981132075,182106,2.8550340895895596,0.02674952632153952,1
24884,666656,0,0,4824,0,0,1
24887,73230,0,0,4576,0,0,1
24888,112088,4,0.012307692307692308,15718,1.6024507454486627,0.01738876388943971,1
24888,9179,6,0.011857707509881422,65311,2.743304357276069,0.04129919272884134,1
24891,151842,12,0.13636363636363635,2244,5.021924044587703,0.05869590890389764,1
24892,239554,12,0.1276595744680851,1513,5.197062196999495,0.06314913591502876,1
24894,60939,6,0.07792207792207792,1020,3.030738242437983,0.09637554069188917,1
24896,288,0,0,4002,0,0,1
24901,970787,0,0,150,0,0,1
24902,442283,12,0.13793103448275862,1988,5.7961550840483325,0.11098895036919243,1
24908,57535,1,0.001876172607879925,58745,0.39789630630191647,0.003067484662576687,1
24908,745307,0,0,758,0,0,1
24921,596702,2,0.0022148394241417496,8064,0.696634834455928,0.0027738565782044044,1
24921,626628,1,0.0010893246187363835,20608,0.3778712938207632,0.002257336343115124,1
24921,96059,35,0.034653465346534656,133504,19.210347720749905,0.8233983813485743,1
24921,971280,0,0,0,0,0,1
24924,6712,21,0.017269736842105265,291036,12.443361445463804,0.6753734720226502,1
24931,116656,0,0,2176,0,0,1
24934,138827,11,0.013664596273291925,39015,4.1444751323205065,0.025136560349228062,1
24934,146899,31,0.036860879904875146,81855,12.037720797812984,0.08437808517514506,1
24936,140666,0,0,4769,0,0,1
24936,639781,2,0.007547169811320755,4016,0.7649609535696495,0.0048931706573842925,1
24941,112190,69,0.22847682119205298,33354,27.145002863632765,0.20981374898375144,1
24945,971675,0,0,0,0,0,1
24946,971457,0,0,795,0,0,1
24956,57885,0,0,1001,0,0,1
24957,613240,22,0.12021857923497267,4186,10.356559854083502,0.19062623547985463,1
24959,972056,0,0,418,0,0,1
24974,366356,1,0.005405405405405406,728,0.38762941252569555,0.002631578947368421,1
24978,105208,4,0.004640371229698376,117264,1.5339073454972465,0.011048733744564214,1
24978,24987,21,0.029661016949152543,21638,10.797509086971651,0.30410676484583327,1
24978,972451,0,0,0,0,0,1
24978,972491,0,0,698,0,0,1
24979,114174,9,0.03829787234042553,4275,3.771091926119322,0.045743560826437206,1
24979,511783,0,0,450,0,0,1
24982,972256,0,0,77,0,0,1
24988,21208,0,0,1175,0,0,1
24992,261218,1,0.0024390243902439024,410,0.3630622848369162,0.0017605633802816902,1
24997,759739,3,0.005474452554744526,12144,1.397689910636104,0.024377935261040793,1
24997,973136,0,0,0,0,0,1
25011,230226,1,0.009523809523809525,2665,0.43178445784577174,0.004830917874396135,1
25017,973286,0,0,0,0,0,1
25028,973290,0,0,0,0,0,1
25034,201524,1,0.0022522522522522522,2634,0.33238049023123367,0.000980392156862745,1
25040,973817,0,0,0,0,0,1
25053,974253,0,0,0,0,0,1
25080,974819,0,0,415,0,0,1
25085,378499,11,0.024830699774266364,19488,4.82332202025514,0.0721539451584724,1
25085,974661,2,0.004484304932735426,17052,0.8447868161617496,0.009312010661335999,1
25086,975003,0,0,0,0,0,1
25096,23477,3,0.006198347107438017,59290,1.768311102598201,0.0780106656453644,1
25097,975448,0,0,118,0,0,1
25103,975287,0,0,0,0,0,1
25105,972908,2,0.03125,128,0.859472161305844,0.011456989612329417,1
25108,127055,30,0.07042253521126761,40103,11.69399701878926,0.08417674182346098,1
25109,414622,3,0.03260869565217391,1386,1.0761583590663268,0.00505379938962738,1
25116,233224,0,0,1152,0,0,1
25117,975627,0,0,0,0,0,1
25118,195168,0,0,904,0,0,1
25118,678608,0,0,8136,0,0,1
25118,719872,0,0,7232,0,0,1
25124,97549,0,0,6222,0,0,1
25127,975657,0,0,0,0,0,1
25129,422977,6,0.027649769585253458,3502,2.8530692622266116,0.05647903988478356,1
25131,975707,0,0,0,0,0,1
25135,976704,0,0,0,0,0,1
25156,977361,0,0,0,0,0,1
25156,977822,0,0,1980,0,0,1
25160,79279,11,0.04954954954954955,11122,9.218653913020633,0.8526788398002739,1
25166,89771,18,0.04534005037783375,42000,11.95942675181959,0.7826688996128993,1
25167,47415,43,0.06351550960118169,113724,17.49733494723358,0.18114409195111084,1
25170,35606,26,0.06896551724137931,33630,24.537597000135744,2.4505561226695436,1
25178,204752,7,0.022222222222222223,6877,2.652569027249779,0.01756073554417557,1
25180,978444,0,0,0,0,0,1
25190,977999,0,0,208,0,0,1
25192,73518,7,0.0066857688634192934,248145,3.390347194970651,0.10147392146535085,1
25199,979279,0,0,0,0,0,1
25200,25390,6,0.022058823529411766,7872,3.0669662275895,0.0757928606567128,1
25202,419767,1,0.004464285714285714,884,0.47456115641248037,0.0078125,1
25205,146254,0,0,1692,0,0,1
25206,979410,0,0,0,0,0,1
25207,979080,1,0.024390243902439025,41,0.6705281516444292,0.03225806451612903,1
25208,46246,72,0.030716723549488054,1390620,49.42358251036751,3.198833672539589,1
25208,60798,14,0.01059001512859304,368940,6.279383334688612,0.11974612164440837,1
25218,67559,0,0,8277,0,0,1
25220,113593,9,0.01935483870967742,46760,3.4689169585413957,0.024751753176096215,1
25227,259316,11,0.022357723577235773,19362,4.581325967981975,0.04782337545918167,1
25240,145906,21,0.02081268582755203,53625,7.7888661759904725,0.05180520303787866,1
25240,177132,6,0.006018054162487462,27300,2.2041437009729083,0.012210971693745545,1
25240,981169,2,0.0020512820512820513,1950,0.7404483003182132,0.003993237959064373,1
25251,981009,0,0,1282,0,0,1
25255,25295,30,0.10909090909090909,17250,16.0631716003674,0.5586557611790457,1
25258,25216,21,0.25,2000,15.776679023961867,1.1448090989201065,1
25259,2133,9,0.017964071856287425,11201,4.175860033817591,0.09055748570204505,1
25259,2485,19,0.2714285714285714,1518,14.04155482650638,1.1687590585347547,1
25265,123632,5,0.04807692307692308,2964,1.9946999595370833,0.017412413820827723,1
25267,981474,0,0,142,0,0,1
25273,18666,10,0.006016847172081829,697996,5.748942261645424,0.29351690484993775,1
25274,981658,0,0,0,0,0,1
25276,981955,0,0,668,0,0,1
25278,93770,0,0,11760,0,0,1
25280,48924,2,0.002797202797202797,17966,1.501226055289748,0.09307359307359307,1
25285,981908,0,0,0,0,0,1
25292,68159,3,0.00909090909090909,21560,2.7120056436062008,0.27121212121212124,1
25305,95086,6,0.008152173913043478,130752,2.57850429501131,0.03805473872100378,1
25312,982905,1,0.010638297872340425,186,0.39231020803216343,0.002824858757062147,1
25314,25457,48,0.06722689075630252,144837,41.065578993894235,3.90321750701159,1
25314,983347,0,0,0,0,0,1
25316,150955,9,0.09473684210526316,2263,3.8898042649737814,0.05965955631802069,1
25317,371343,1,0.0019880715705765406,2988,0.3392218147283891,0.0011273957158962795,1
25317,399976,0,0,3486,0,0,1
25317,983182,0,0,0,0,0,1
25317,983370,1,0.0019801980198019802,3984,0.338885238356476,0.0011198208286674132,1
25319,355506,0,0,1392,0,0,1
25331,978377,1,0.005494505494505495,182,0.40393086315990717,0.0033444816053511705,1
25334,983526,0,0,0,0,0,1
25335,983899,0,0,0,0,0,1
25337,102602,6,0.005698005698005698,87210,2.5529785222055015,0.038214160056615085,1
25337,147730,0,0,14535,0,0,1
25341,530644,1,0.004739336492890996,1035,0.4198122776313299,0.004149377593360996,1
25354,47026,0,0,5418,0,0,1
25363,741852,1,0.004366812227074236,229,0.37397969010203785,0.00211864406779661,1
25365,984473,3,0.006396588486140725,3255,1.2224029794471902,0.014762032228085666,1
25369,984801,0,0,9720,0,0,1
25369,984844,0,0,810,0,0,1
25373,127644,6,0.019672131147540985,10840,2.2391417397436597,0.012705006194793306,1
25373,51975,12,0.020618556701030927,87533,8.056155682850111,0.4722874916046838,1
25373,685114,1,0.0036900369003690036,271,0.3856111412918456,0.002551020408163265,1
25373,985365,0,0,0,0,0,1
25391,985309,0,0,160,0,0,1
25403,961629,0,0,154,0,0,1
25411,2398,12,0.04460966542750929,15580,7.241535493980694,0.33898305980800025,1
25413,106359,4,0.008264462809917356,9807,1.4683914500426822,0.008244768228494705,1
25413,576959,2,0.00392156862745098,21015,0.7647961524825808,0.004987002874254239,1
25424,985833,0,0,0,0,0,1
25444,62118,0,0,2240,0,0,1
25445,291,5,0.008488964346349746,88109,1.9546629464623728,0.01720356970324823,1
25450,136850,9,0.009009009009009009,21692,3.328259088127947,0.01994669083124243,1
25450,189601,0,0,4930,0,0,1
25450,219191,7,0.007056451612903226,12818,2.730705772427386,0.022064117903057637,1
25450,550799,0,0,8874,0,0,1
25450,986602,2,0.002012072434607646,9860,0.7046344986864299,0.0030134823321626668,1
25454,117743,3,0.004322766570605188,4146,1.141880786758556,0.00760035034323207,1
25454,193070,2,0.002751031636863824,26258,0.7399877483945265,0.004366827806418238,1
25454,20583,55,0.04602510460251046,386269,45.62027450552022,4.250491874128,1
25454,677845,4,0.005763688760806916,4837,1.6533091384384955,0.023792143760621408,1
25458,875188,1,0.004016064257028112,1936,0.4375300483863731,0.0051813471502590676,1
25462,314458,0,0,1900,0,0,1
25463,21909,11,0.01132852729145211,71337,10.57464734250168,1.1385356666666835,1
25463,987753,0,0,0,0,0,1
25475,66282,0,0,6422,0,0,1
25477,4406,4,0.007797270955165692,35316,3.344087992235372,0.31483731322441,1
25488,25274,5,0.032679738562091505,4216,3.1518378201435757,0.20206647982577042,1
